age,brand,buildable,category,color,condition,description,energy_grade,fees_included,first_posted,floors,ghg_grade,icon,images,indoor_area,last_updated,latitude,leverage_rating,location,longitude,make,model,outdoor_area,postal_code,price,price_new,price_per_square_meter,reposting_count,rooms,starting_price,summary,time_to_work,title,url,user_rating,value_rating,vendor
6,,,Appartement,,,"au 2eme etage d’un petit immeuble de 3 appartements; appartement traversant et lumineux, avec une belle vue sur nancy cote jardins. surface : 57 m2 carrez bonne repartition avec : - entree centrale - sejour - 2 chambres - salle de bain avec baignoire - cuisine - cave au rdc parquet au sol dans les pieces de vie. double vitrage. a proximite : artem, commerces, supermarche, ecole, parc, etc. accessibilite : proche du tramway et face a un arret de bus direct depuis la gare de nancy places de stationnement gratuites dans la rue disponible au 1er septembre 2020 colocation acceptee bail meuble loyer mensuel total : 590€ dont 40€ de provisions pour charges (eau, electricite des communs, taxes ordures menageres, entretien chaudiere)",c,,2020-07-13T10:28:00,,d,veterinary,"https://img3.leboncoin.fr/ad-large/95e2f29ff66a057d55a5aafa0eb61ca3f7e481a8.jpg, https://img1.leboncoin.fr/ad-large/3855184a1ad11c2f734746adc21af54e23d9b53a.jpg, https://img4.leboncoin.fr/ad-large/2ddad94ce8be7118779f33776447a520d41938aa.jpg, https://img3.leboncoin.fr/ad-large/95e2f29ff66a057d55a5aafa0eb61ca3f7e481a8.jpg, https://img1.leboncoin.fr/ad-large/3855184a1ad11c2f734746adc21af54e23d9b53a.jpg, https://img4.leboncoin.fr/ad-large/2ddad94ce8be7118779f33776447a520d41938aa.jpg, https://img3.leboncoin.fr/ad-large/95e2f29ff66a057d55a5aafa0eb61ca3f7e481a8.jpg",57,2020-07-13T10:28:00,48.6937223,5,nancy,6.1834097,,,,54000,590,,10.3508771929825,0,3,590,"price: <i >590</i> €<br />indoor area: <i >57</i> m²<br />outdoor area: <i >57</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i >c</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1814099207.htm/"">leboncoin.fr</a> <br />",,location f3 proche artem,https://www.leboncoin.fr/locations/1814099207.htm/,,5,https://www.leboncoin.fr/profil/f728dd27-b62d-44d4-b3e5-d3219883ef6d/offres
6,,,Appartement,,,"luneville f4 - grand jardin collectif a luneville, avec logia luneville location, appartement de type f4 d'env 100m2, l'interieur est compose d'une entree, espace cuisine equipee, un salon/sejourn, une salle d'eau et 3 chambres. l'appartement se trouve au 2e et dernier niveau. le double vitrage garantit la tranquillite des occupants. terrain collectif loyer 660eur charges 30eur (eau, electricite des communs, entretien de la chaudiere) caution 660eur fa 712.80eur (possibilite de regler en 4 fois) reference annonce : 17_23av2eme honoraires a la charge du locataire : 712 € ttc depot de garantie : 660 € montant des charges : 30 € / mois modalite de recuperation des charges locatives : provision avec regularisation annuelle",,,2020-07-13T11:27:00,,,veterinary,"https://img5.leboncoin.fr/ad-large/4799115760db2b606962d124e127b0c75dc54fc5.jpg, https://img3.leboncoin.fr/ad-large/701a18a070a6931199b78ddfbefc3e4278b151e8.jpg, https://img4.leboncoin.fr/ad-large/427162ae50e46a95bbb312c73b59d8ce3df9e873.jpg, https://img0.leboncoin.fr/ad-large/b5bba4e9aea40b23393554b963c2b274e4307ce7.jpg, https://img5.leboncoin.fr/ad-large/bda5124ff78d432b2339f1eedf2fbd31923b377b.jpg, https://img1.leboncoin.fr/ad-large/f2edaaf2abdd220632932b7e8a4aecfd73f4b18e.jpg, https://img4.leboncoin.fr/ad-large/f7ef0b49c1b7fbabcac95e48bd442be31382ac4d.jpg, https://img5.leboncoin.fr/ad-large/5639e83239e0a47b5513f5305b69c9ccc439f9d1.jpg, https://img2.leboncoin.fr/ad-large/77f3a1819815ab32b82ee1499dd86f2b3299444d.jpg, https://img4.leboncoin.fr/ad-large/123b8308ecd62162e739051061c23ce0ba22708c.jpg, https://img5.leboncoin.fr/ad-large/4799115760db2b606962d124e127b0c75dc54fc5.jpg, https://img3.leboncoin.fr/ad-large/701a18a070a6931199b78ddfbefc3e4278b151e8.jpg, https://img4.leboncoin.fr/ad-large/427162ae50e46a95bbb312c73b59d8ce3df9e873.jpg, https://img0.leboncoin.fr/ad-large/b5bba4e9aea40b23393554b963c2b274e4307ce7.jpg, https://img5.leboncoin.fr/ad-large/bda5124ff78d432b2339f1eedf2fbd31923b377b.jpg, https://img1.leboncoin.fr/ad-large/f2edaaf2abdd220632932b7e8a4aecfd73f4b18e.jpg, https://img4.leboncoin.fr/ad-large/f7ef0b49c1b7fbabcac95e48bd442be31382ac4d.jpg, https://img5.leboncoin.fr/ad-large/5639e83239e0a47b5513f5305b69c9ccc439f9d1.jpg, https://img2.leboncoin.fr/ad-large/77f3a1819815ab32b82ee1499dd86f2b3299444d.jpg, https://img4.leboncoin.fr/ad-large/123b8308ecd62162e739051061c23ce0ba22708c.jpg, https://img5.leboncoin.fr/ad-large/4799115760db2b606962d124e127b0c75dc54fc5.jpg",101,2020-07-13T11:27:00,48.5916164,5,luneville,6.4919563,,,,54300,690,,6.83168316831683,0,4,690,"price: <i >690</i> €<br />indoor area: <i >101</i> m²<br />outdoor area: <i >101</i> m²<br />rooms: <i >4</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1814399708.htm/"">leboncoin.fr</a> <br />",,appartement 4 pieces 101 m2,https://www.leboncoin.fr/locations/1814399708.htm/,,5,https://www.leboncoin.fr/
6,,,Appartement,,,"proche de nancy, appartement f3 de 58 m2 au rdc avec jardin privatif d'une petite copropriete calme situee au 28 avenue foch 54270 essey-les-nancy f3 comprenant une entree, une cuisine, un sejour, deux chambres, une salle d’eau, un wc proche ligne du tram loyer: 595 € + charges: 55 € soit 650 € par mois garant exige tel: 06.07.78.93.14",d,,2020-07-13T11:40:00,,d,veterinary,"https://img5.leboncoin.fr/ad-large/09298cfbb91c6954bd8166ecb53098b2212c0a66.jpg, https://img3.leboncoin.fr/ad-large/89bb1b5d507893113bb33474bdc183d309c93c16.jpg, https://img5.leboncoin.fr/ad-large/50160c46545eb614eb8b05712a7ac1795d7f53cd.jpg, https://img5.leboncoin.fr/ad-large/09298cfbb91c6954bd8166ecb53098b2212c0a66.jpg, https://img3.leboncoin.fr/ad-large/89bb1b5d507893113bb33474bdc183d309c93c16.jpg, https://img5.leboncoin.fr/ad-large/50160c46545eb614eb8b05712a7ac1795d7f53cd.jpg, https://img5.leboncoin.fr/ad-large/09298cfbb91c6954bd8166ecb53098b2212c0a66.jpg",58,2020-07-13T11:40:00,48.7053172,5,essey-les-nancy,6.2220764,,,,54270,650,,11.2068965517241,0,3,650,"price: <i >650</i> €<br />indoor area: <i >58</i> m²<br />outdoor area: <i >58</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i >d</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1814141024.htm/"">leboncoin.fr</a> <br />",,f3 58 m2 essey avec jardin,https://www.leboncoin.fr/locations/1814141024.htm/,,5,https://www.leboncoin.fr/profil/f4e22a74-c557-4f2d-be95-bbeffd0c93b7/offres
6,,,Maison,,,"charmante maison de campagne au calme et sans vis a vis, se composant comme suit : 1 cuisine 1 grand salon - salle a manger 2 grandes chambres 1 bureau 1 salle de bain 1 garage 1 jardin arbore et ensoleille chauffage electrique + cheminee loyer 700€ hors charges justificatifs des ressources exiges : contrat de travail, 3 derniers bulletins de salaire... libre le 08/10/2020 situee a 10 kms de virton (belgique), 30 kms de rodange (gdl) je suis joignable tous les jours de la semaine apres 16h et le week-end au numero suivant : 00352/671.888.908",,,2020-07-13T16:24:00,,,veterinary,"https://img7.leboncoin.fr/ad-large/29226cc23e5b8127ef1e568749821720b75d64dd.jpg, https://img6.leboncoin.fr/ad-large/cf7947d521fe0259651adb8e4d694fc1b5a66b61.jpg, https://img1.leboncoin.fr/ad-large/c27f10956a26aa7e056b2ec92a1e899e2600694f.jpg, https://img7.leboncoin.fr/ad-large/29226cc23e5b8127ef1e568749821720b75d64dd.jpg, https://img6.leboncoin.fr/ad-large/cf7947d521fe0259651adb8e4d694fc1b5a66b61.jpg, https://img1.leboncoin.fr/ad-large/c27f10956a26aa7e056b2ec92a1e899e2600694f.jpg, https://img7.leboncoin.fr/ad-large/29226cc23e5b8127ef1e568749821720b75d64dd.jpg",100,2020-07-13T16:24:00,49.5107263,5,allondrelle-la-malmaison,5.5638451,,,,54260,700,,7,0,5,700,"price: <i >700</i> €<br />indoor area: <i >100</i> m²<br />outdoor area: <i >100</i> m²<br />rooms: <i >5</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1813620186.htm/"">leboncoin.fr</a> <br />",,a louer charmante maison de campagne type f3,https://www.leboncoin.fr/locations/1813620186.htm/,,5,https://www.leboncoin.fr/profil/02c27488-b7a3-4fbf-ba60-37aa47ed4728/offres
6,,,Appartement,,,"bel appartement de type f2 a louer secteur artem et a proximite du tram. l' appartement, d'une surface de 48 m2, est situe au 3 eme etage, cote jardin, d'une residence avec ascenseur. il est loue avec un emplacement de stationnement au sous-sol et une cave. il est compose d'un salon sejour, un coin cuisine, une chambre, une salle de bain, un petit balcon et les toilettes sont separees. loyer : 460€. charges : 75€",d,,2020-07-13T16:30:00,,e,veterinary,"https://img0.leboncoin.fr/ad-large/3a395e944b7a699a8c54a6e52f23222a69ce416f.jpg, https://img3.leboncoin.fr/ad-large/bfa716df3c081af99747bfd657748bb83cdce144.jpg, https://img6.leboncoin.fr/ad-large/1e10266469825d4ecbf8a97a58fc19035bce409e.jpg, https://img0.leboncoin.fr/ad-large/3a395e944b7a699a8c54a6e52f23222a69ce416f.jpg, https://img3.leboncoin.fr/ad-large/bfa716df3c081af99747bfd657748bb83cdce144.jpg, https://img6.leboncoin.fr/ad-large/1e10266469825d4ecbf8a97a58fc19035bce409e.jpg, https://img0.leboncoin.fr/ad-large/3a395e944b7a699a8c54a6e52f23222a69ce416f.jpg",48,2020-07-13T16:30:00,48.6765454,5,nancy haussonville/blandan/donop,6.173258,,,,54000,535,,11.1458333333333,0,2,535,"price: <i >535</i> €<br />indoor area: <i >48</i> m²<br />outdoor area: <i >48</i> m²<br />rooms: <i >2</i> <br />floors: <i ></i> <br />energy grade: <i >d</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1814312953.htm/"">leboncoin.fr</a> <br />",,beau f2 a louer,https://www.leboncoin.fr/locations/1814312953.htm/,,5,https://www.leboncoin.fr/profil/7a72a994-6f22-4eb2-9105-679627497e06/offres
2,,,Appartement,,,"f2, 41m2 situe a marbache appartement situe au rez-de-chaussee dans une copropriete de 4 appartements, compose d’une entree, une cuisine ouverte sur salon-sejour, salle de douche avec meuble de salle de bain seche- serviette et wc, une chambre. cet appartement possede egalement une cave et un petit jardin. chauffage electrique bain d’huile, fenetres pvc (changees debut d’annee 2020) montant du loyer 390e + 40e charges mensuelles (eau, electricite des communs, ordures menageres) — libre a compter du 1er juillet 2020 — contact uniquement par telephone",,,2020-07-17T15:42:00,,,veterinary,"https://img4.leboncoin.fr/ad-large/646a7e87e409d07c8a70f73a3578474b59b75eea.jpg, https://img3.leboncoin.fr/ad-large/2d952d1e3066a2b5e16ed9113d7385baeb9942f8.jpg, https://img0.leboncoin.fr/ad-large/070d02623cdcb14d7402174fbc7fafa0b8df3c21.jpg, https://img4.leboncoin.fr/ad-large/646a7e87e409d07c8a70f73a3578474b59b75eea.jpg, https://img3.leboncoin.fr/ad-large/2d952d1e3066a2b5e16ed9113d7385baeb9942f8.jpg, https://img0.leboncoin.fr/ad-large/070d02623cdcb14d7402174fbc7fafa0b8df3c21.jpg, https://img4.leboncoin.fr/ad-large/646a7e87e409d07c8a70f73a3578474b59b75eea.jpg",41,2020-07-17T15:42:00,48.7967416,5,marbache,6.0996071,,,,54820,430,,10.4878048780488,0,2,430,"price: <i >430</i> €<br />indoor area: <i >41</i> m²<br />outdoor area: <i >41</i> m²<br />rooms: <i >2</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1816337217.htm/"">leboncoin.fr</a> <br />",,appartement f2,https://www.leboncoin.fr/locations/1816337217.htm/,,5,https://www.leboncoin.fr/profil/5bb0c7f2-7799-419b-8aa2-04c4069858a8/offres
2,,,Appartement,,,"un appartement situe en rez-de-jardin comprenant piece principale avec cuisine ouverte amenagee, piece borgne, mezzanine, salle de bain avec wc. jardin privatif et une cave. surface : 50 m2 loyer : 500 € charges comprises soit : 470 + 30 provisions sur charges avec regularisation annuelle honoraires : visites, constitution du dossier, redaction bail : 320 € ttc edl : 150 € ttc depot de garantie : 470 €",,,2020-07-17T16:37:00,,,veterinary,"https://img0.leboncoin.fr/ad-large/dd03913c4ecac4df96663eabe1e50c2c8b6c0e61.jpg, https://img4.leboncoin.fr/ad-large/825430e7b9c76725d8640614ef509d33989c7270.jpg, https://img4.leboncoin.fr/ad-large/1c6554bfba01f8cc283e346d1969758a77689b5a.jpg, https://img6.leboncoin.fr/ad-large/7fc03c7a93e327aaf6e9a3b35a15c638b3e38a02.jpg, https://img3.leboncoin.fr/ad-large/e96ab7319439600f5e1b16c334bdbc91d8ca44c0.jpg, https://img0.leboncoin.fr/ad-large/dd03913c4ecac4df96663eabe1e50c2c8b6c0e61.jpg, https://img4.leboncoin.fr/ad-large/825430e7b9c76725d8640614ef509d33989c7270.jpg, https://img4.leboncoin.fr/ad-large/1c6554bfba01f8cc283e346d1969758a77689b5a.jpg, https://img6.leboncoin.fr/ad-large/7fc03c7a93e327aaf6e9a3b35a15c638b3e38a02.jpg, https://img3.leboncoin.fr/ad-large/e96ab7319439600f5e1b16c334bdbc91d8ca44c0.jpg, https://img0.leboncoin.fr/ad-large/dd03913c4ecac4df96663eabe1e50c2c8b6c0e61.jpg",50,2020-07-17T16:37:00,48.7005548,5,saint-max,6.2074377,,,,54130,470,,9.4,0,2,470,"price: <i >470</i> €<br />indoor area: <i >50</i> m²<br />outdoor area: <i >50</i> m²<br />rooms: <i >2</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1816367651.htm/"">leboncoin.fr</a> <br />",,f2 saint max avec jardin,https://www.leboncoin.fr/locations/1816367651.htm/,,5,https://www.leboncoin.fr/
2,,,Appartement,,,"rue marsal a nancy secteur artem-thermal-parc ste marie disponible de suite bel appartement ancien tres lumineux (traversant et sans vis-a-vis) de 58m2 au 1er etage d'une petite copropriete propre et calme de 1950 a faibles charges. 2 pieces principales - salon-sejour (peut eventuellement etre separe sommairement par un paravent pour faire deux pieces) avec deux portes fenetres donnant sur deux balconnets - chambre parquet ancien en chene cuisine equipee (sauf lave-vaisselle) avec de nombreux rangements salon-sejour et chambres orientes sud grande salle de bain tres fonctionnelle toilettes separes pas de jardin ni de cave volets roulants manuels dans salon-sejour et chambre. double vitrage dans tout l'appartement stationnement aise dans la rue, tram a 2 minutes a pied, commerces et marche a 2 minutes a pied. hauts plafonds, chauffage au gaz, fibre optique dans le logement. sans ascenseur. depot de garantie de un mois de loyer hors charges. loyer : 610€ (600€ si emmenagement avant le 31 juillet) charges : 40€ mensuel (provisions pour charges soumis a regularisation annuelle) agences et personnes pas serieuses s'abstenir.",,,2020-07-17T16:51:00,,,veterinary,"https://img6.leboncoin.fr/ad-large/08aa2d34d9975fbbd87b33a850e652e64417cb34.jpg, https://img6.leboncoin.fr/ad-large/5b6e81ae4834dbbaf0a304dfff43a86eded26125.jpg, https://img1.leboncoin.fr/ad-large/0a1ed0ad9ab9574a70785adf2804ba7bac5b12a4.jpg, https://img2.leboncoin.fr/ad-large/14208eb48df1b63d095eb4da71d317d703dc6f4b.jpg, https://img4.leboncoin.fr/ad-large/f6a792e9cb681798cebf0af7ba491f900a701f4f.jpg, https://img2.leboncoin.fr/ad-large/03a2974ed1861420dbcf0787bee8c1ff494d3586.jpg, https://img3.leboncoin.fr/ad-large/e5a127cbd57eb0e73e551539766790f298d560a2.jpg, https://img1.leboncoin.fr/ad-large/4a3310761f01db306a9db34cfac291f1c38412c7.jpg, https://img1.leboncoin.fr/ad-large/adbec9756f1c9cc8aaa46ccedc09fc6fd2f65f90.jpg, https://img2.leboncoin.fr/ad-large/2872dd7e3ab67a3f7b5654dede9355e52a7dedf1.jpg, https://img6.leboncoin.fr/ad-large/08aa2d34d9975fbbd87b33a850e652e64417cb34.jpg, https://img6.leboncoin.fr/ad-large/5b6e81ae4834dbbaf0a304dfff43a86eded26125.jpg, https://img1.leboncoin.fr/ad-large/0a1ed0ad9ab9574a70785adf2804ba7bac5b12a4.jpg, https://img2.leboncoin.fr/ad-large/14208eb48df1b63d095eb4da71d317d703dc6f4b.jpg, https://img4.leboncoin.fr/ad-large/f6a792e9cb681798cebf0af7ba491f900a701f4f.jpg, https://img2.leboncoin.fr/ad-large/03a2974ed1861420dbcf0787bee8c1ff494d3586.jpg, https://img3.leboncoin.fr/ad-large/e5a127cbd57eb0e73e551539766790f298d560a2.jpg, https://img1.leboncoin.fr/ad-large/4a3310761f01db306a9db34cfac291f1c38412c7.jpg, https://img1.leboncoin.fr/ad-large/adbec9756f1c9cc8aaa46ccedc09fc6fd2f65f90.jpg, https://img2.leboncoin.fr/ad-large/2872dd7e3ab67a3f7b5654dede9355e52a7dedf1.jpg, https://img6.leboncoin.fr/ad-large/08aa2d34d9975fbbd87b33a850e652e64417cb34.jpg",58,2020-07-17T16:51:00,48.6937223,5,nancy,6.1834097,,,,54000,650,,11.2068965517241,0,2,650,"price: <i >650</i> €<br />indoor area: <i >58</i> m²<br />outdoor area: <i >58</i> m²<br />rooms: <i >2</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1805425592.htm/"">leboncoin.fr</a> <br />",,appartement t2 bis - 60m2 - secteur artem,https://www.leboncoin.fr/locations/1805425592.htm/,,5,https://www.leboncoin.fr/profil/1bc3a6ef-f148-44d0-8394-3bfbd7d08a28/offres
1,,,Appartement,,,appartement tres clarteu au 1er etage d'un immeuble de 5 appartements dont 2 au rch f1 bis compose d'une grande piece avec partie cuisine et partie salon ou sam 1 grande chambre 1salle de bain avec bain et wc 1 hall d'entree chauffage electrique loyer 380 euros charges non comprises pas de jardin mais un parking en bas de l'immeuble libre de suite tel uniquement au 06 79 81 59 44 pour renseignements ou visite,a,,2020-07-17T19:34:00,,a,veterinary,"https://img1.leboncoin.fr/ad-large/8f314ee2000411fed152af2fa5f4a8771f37b842.jpg, https://img5.leboncoin.fr/ad-large/9db4f8ad872cba2d19e0b40b8ed96ff0af3771f3.jpg, https://img3.leboncoin.fr/ad-large/877469e8bb7aafcb093e78cd00a5b678e8fe71be.jpg, https://img1.leboncoin.fr/ad-large/8f314ee2000411fed152af2fa5f4a8771f37b842.jpg, https://img5.leboncoin.fr/ad-large/9db4f8ad872cba2d19e0b40b8ed96ff0af3771f3.jpg, https://img3.leboncoin.fr/ad-large/877469e8bb7aafcb093e78cd00a5b678e8fe71be.jpg, https://img1.leboncoin.fr/ad-large/8f314ee2000411fed152af2fa5f4a8771f37b842.jpg",50,2020-07-17T19:34:00,48.4632,5,favieres,5.9548,,,,54115,360,,7.2,0,3,360,"price: <i >360</i> €<br />indoor area: <i >50</i> m²<br />outdoor area: <i >50</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i >a</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1783362285.htm/"">leboncoin.fr</a> <br />",,f1 libre,https://www.leboncoin.fr/locations/1783362285.htm/,,5,https://www.leboncoin.fr/profil/b4f4471f-5291-47c2-87f5-5216724d2832/offres
1,,,Maison,,,se situe dans un village tranquille a 7 kms de baccarat.possibilite d'un jardin a un centaine de metres. isolation des fenetres et des murs (renovation de 2001).chauffage au fioul.,,,2020-07-18T09:49:00,,,veterinary,,200,2020-07-18T09:49:00,48.4813289,5,merviller,6.7772958,,,,54120,600,,3,0,7,600,"price: <i >600</i> €<br />indoor area: <i >200</i> m²<br />outdoor area: <i >200</i> m²<br />rooms: <i >7</i> <br />floors: <i ></i> <br />energy grade: <i ></i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1734823852.htm/"">leboncoin.fr</a> <br />",,grande maison de village,https://www.leboncoin.fr/locations/1734823852.htm/,,5,https://www.leboncoin.fr/profil/8ee84393-32f5-4e65-9b3a-53591c732692/offres
1,,,Appartement,,,"appartement abbeville les conflans 3 piece(s) 70 m2 bel appartement au calme dans petite copropriete comprenant : un grand salon-sejour ouvert sur la cuisine, 1 sdb avec baignoir + douche + wc, 2 chambres et 1 grand jardin. disponible de suite. reference annonce : g00162010 honoraires a la charge du locataire : 350 € ttc dont 100 € pour l'etat des lieux depot de garantie : 650 € montant des charges : 50 € / mois",e,,2020-07-18T10:24:00,,b,veterinary,"https://img1.leboncoin.fr/ad-large/c179f4cf9b62aab0bad752dc09fc163a2b867868.jpg, https://img1.leboncoin.fr/ad-large/4bdb6dd3ae61deda23c87b67c986e826a13f4612.jpg, https://img2.leboncoin.fr/ad-large/9232165e0c266622835c0b35e27816f7a85300a9.jpg, https://img4.leboncoin.fr/ad-large/f009157277fe9ee4525c1b8f0c6dd0a99223315c.jpg, https://img6.leboncoin.fr/ad-large/e26c46209c35f097f7b543ecd0af9cdc326b613c.jpg, https://img4.leboncoin.fr/ad-large/7972d2c690b71df2447fc3aea1d679bcb8748d5c.jpg, https://img6.leboncoin.fr/ad-large/fb13ef0cbb2a0bfc34d871a17ae8bd6ae11e48f9.jpg, https://img1.leboncoin.fr/ad-large/c179f4cf9b62aab0bad752dc09fc163a2b867868.jpg, https://img1.leboncoin.fr/ad-large/4bdb6dd3ae61deda23c87b67c986e826a13f4612.jpg, https://img2.leboncoin.fr/ad-large/9232165e0c266622835c0b35e27816f7a85300a9.jpg, https://img4.leboncoin.fr/ad-large/f009157277fe9ee4525c1b8f0c6dd0a99223315c.jpg, https://img6.leboncoin.fr/ad-large/e26c46209c35f097f7b543ecd0af9cdc326b613c.jpg, https://img4.leboncoin.fr/ad-large/7972d2c690b71df2447fc3aea1d679bcb8748d5c.jpg, https://img6.leboncoin.fr/ad-large/fb13ef0cbb2a0bfc34d871a17ae8bd6ae11e48f9.jpg, https://img1.leboncoin.fr/ad-large/c179f4cf9b62aab0bad752dc09fc163a2b867868.jpg",70,2020-07-18T10:24:00,49.1968237,5,abbeville-les-conflans,5.845958,,,,54800,700,,10,0,3,700,"price: <i >700</i> €<br />indoor area: <i >70</i> m²<br />outdoor area: <i >70</i> m²<br />rooms: <i >3</i> <br />floors: <i ></i> <br />energy grade: <i >e</i> <br />value: <i >5</i> / 10<br />leverage: <i >5</i> / 10<br />age: <i >5</i> days<br />url: <a href=""https://www.leboncoin.fr/locations/1817060670.htm/"">leboncoin.fr</a> <br />",,appartement 3 pieces 70 m2,https://www.leboncoin.fr/locations/1817060670.htm/,,5,https://www.leboncoin.fr/
